ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Order Date,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,State,Overall_Profit,Ship Date,City,Gender
4741,1974,2n Cycle,Married,65463,1,0,11/19/2016,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,3,11,0,Texas,21.888,11/24/2016,Houston,Male
246,1965,Graduation,Married,66480,1,1,11/19/2016,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,3,11,0,Texas,13.8267,11/24/2016,Houston,Male
375,1954,Graduation,Divorced,76773,0,0,11/19/2016,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,3,11,0,Texas,25.186,11/24/2016,Houston,Female
1524,1983,2n Cycle,Single,81698,0,0,11/19/2016,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,3,11,1,Texas,3.6288,11/24/2016,Houston,Male
10022,1973,PhD,Single,54466,1,1,11/19/2016,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,3,11,0,Texas,-2.0264,11/24/2016,Houston,Male
7451,1960,Master,Single,98777,0,0,12/18/2017,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,California,16.3352,12/23/2017,Encinitas,Female
11010,1984,PhD,Single,16269,1,0,12/18/2017,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,3,11,0,California,-12.6882,12/23/2017,Encinitas,Female
4356,1971,Graduation,,71819,0,1,12/18/2017,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,3,11,0,California,57.5904,12/23/2017,Encinitas,Female
3885,1983,PhD,Married,33569,1,0,7/22/2016,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,3,11,1,California,3.024,7/24/2016,San Francisco,Male
1175,1983,Master,Married,36262,0,0,09/04/2015,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,3,11,1,Georgia,137.151,09/08/2015,Roswell,Female
880,1966,Basic,,22634,0,0,09/04/2015,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,Georgia,111.591,09/08/2015,Roswell,Female
2320,1978,2n Cycle,Married,47025,0,1,09/04/2015,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0,Georgia,2.0492,09/08/2015,Roswell,Female
850,1968,Graduation,Single,70566,0,1,09/04/2015,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,Georgia,7.4872,09/08/2015,Roswell,Female
4713,1979,PhD,Married,31605,1,0,1/20/2014,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0,Arkansas,181.9818,1/26/2014,Jonesboro,Female
675,1973,Master,Divorced,52034,1,1,1/20/2014,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0,Arkansas,6.6584,1/26/2014,Jonesboro,Male
5025,1979,Graduation,Single,48526,1,0,1/20/2014,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0,Arkansas,11.58,1/26/2014,Jonesboro,Male
2308,1954,Graduation,Married,46734,0,1,1/20/2014,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,3,11,0,Arkansas,1.7901,1/26/2014,Jonesboro,Male
5995,1962,Graduation,Divorced,39552,1,1,1/20/2014,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,3,11,1,Arkansas,10.9698,1/26/2014,Jonesboro,Male
6749,1966,Graduation,Single,86358,1,1,1/20/2014,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0,Arkansas,224.2674,1/26/2014,Jonesboro,Female
1010,1977,Graduation,,46931,2,1,03/02/2015,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0,Indiana,2.6416,03/07/2015,Richmond,Female
8977,1985,Basic,Single,16581,0,0,03/02/2015,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0,Indiana,50.94,03/07/2015,Richmond,Female
4756,1952,2n Cycle,Divorced,63998,0,0,04/12/2016,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1,Virginia,75.6624,4/16/2016,Springfield,Male
3412,1951,Master,Married,67381,0,1,04/12/2016,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,Virginia,20.0851,4/16/2016,Springfield,Male
606,1967,Graduation,Single,25930,1,1,04/12/2016,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Virginia,28.755,4/16/2016,Springfield,Male
5961,1978,Graduation,Married,42693,1,0,12/06/2016,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,California,9.3312,12/07/2016,Antioch,Male
2975,1976,Graduation,,85606,0,1,06/05/2016,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0,Pennsylvania,-23.364,06/09/2016,Philadelphia,Female
2894,1985,Graduation,Single,72903,0,0,06/05/2016,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,3,11,1,Pennsylvania,2.646,06/09/2016,Philadelphia,Female
7613,1974,2n Cycle,,49669,1,0,12/11/2016,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,3,11,0,Florida,7.4571,12/11/2016,Homestead,Male
10542,1968,PhD,Married,36778,1,1,11/12/2016,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,Indiana,129.384,11/15/2016,La Porte,Male
8015,1962,PhD,Divorced,85696,0,0,11/12/2016,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,Indiana,10.5504,11/15/2016,La Porte,Male
10617,1989,Master,Divorced,10979,0,0,11/12/2016,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,3,11,0,Indiana,8.991,11/15/2016,La Porte,Male
11166,1961,Graduation,Married,49678,0,1,11/12/2016,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0,Indiana,5.5566,11/15/2016,La Porte,Female
849,1953,Master,,56129,0,1,11/12/2016,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,Indiana,8.69,11/15/2016,La Porte,Male
523,1989,Graduation,Married,37155,1,0,9/29/2014,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,California,53.196,10/03/2014,Los Angeles,Female
4066,1978,2n Cycle,Divorced,21282,1,0,9/29/2014,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,3,11,0,California,2.8776,10/03/2014,Los Angeles,Female
8414,1962,PhD,Single,33419,0,1,9/29/2014,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,3,11,0,California,3.1104,10/03/2014,Los Angeles,Male
819,1945,Graduation,Widow,63285,0,0,9/29/2014,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,3,11,0,California,223.054,10/03/2014,Los Angeles,Male
4961,1974,Master,,21255,1,0,9/29/2014,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,3,11,0,California,16.7886,10/03/2014,Los Angeles,Male
749,1981,Graduation,,42162,1,0,04/04/2015,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,3,11,1,Michigan,107.346,04/04/2015,Lansing,Male
5430,1956,Graduation,,54450,1,1,04/04/2015,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,Michigan,2.628,04/04/2015,Lansing,Female
7755,1954,PhD,Married,57744,0,1,04/04/2015,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,3,11,0,Michigan,5.8696,04/04/2015,Lansing,Male
10525,1986,Graduation,Single,26576,1,0,04/04/2015,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,3,11,1,Michigan,0.438,04/04/2015,Lansing,Female
1453,1943,PhD,Widow,57513,0,0,04/04/2015,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0,Michigan,209.993,04/04/2015,Lansing,Male
8310,1964,Graduation,,68142,0,1,05/08/2015,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,3,11,0,Ohio,1.2528,5/14/2015,Cuyahoga Falls,Male
10710,1979,Graduation,Married,7500,0,1,12/31/2016,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Nevada,1.638,01/06/2017,Reno,Male
5031,1974,Graduation,,83145,0,0,12/31/2016,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,3,11,1,Nevada,53.9217,01/06/2017,Reno,Male
2613,1960,Master,Married,54197,0,1,12/20/2014,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,Virginia,0,12/21/2014,Harrisonburg,Male
213,1963,PhD,Single,23091,1,1,12/20/2014,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0,Virginia,493.7856,12/21/2014,Harrisonburg,Male
967,1976,Graduation,Married,46049,1,1,12/20/2014,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,3,11,1,Virginia,29.2857,12/21/2014,Harrisonburg,Female
1077,1974,Graduation,,56715,0,0,12/20/2014,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,3,11,0,Virginia,100.122,12/21/2014,Harrisonburg,Female
7959,1961,Graduation,Married,79410,0,0,07/02/2016,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,3,11,0,California,19.5184,07/07/2016,Los Angeles,Male
640,1951,Graduation,Married,57304,0,1,6/29/2017,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,3,11,0,Minnesota,90.735,07/04/2017,Minneapolis,Male
4252,1965,Graduation,Married,44375,0,1,6/29/2017,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0,Minnesota,5.77,07/04/2017,Minneapolis,Male
8432,1956,Graduation,,54450,1,1,09/01/2014,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,California,15.6426,09/05/2014,Escondido,Male
6218,1965,Graduation,Married,59594,0,1,03/03/2014,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0,New York,4.5954,03/08/2014,New York City,Female
6905,1994,Graduation,,80685,0,0,03/03/2014,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,3,11,0,New York,40.872,03/08/2014,New York City,Male
5922,1974,PhD,Married,40344,0,1,03/03/2014,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0,New York,9.1785,03/08/2014,New York City,Female
3598,1972,Graduation,Married,62710,0,1,05/04/2014,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,Michigan,21.06,05/08/2014,Jackson,Female
6116,1968,2n Cycle,Married,48985,0,1,11/02/2015,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,Washington,49.2723,11/02/2015,Seattle,Male
6263,1968,Graduation,,35322,1,2,12/08/2017,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,New York,33.9388,12/10/2017,New York City,Male
10486,1948,Graduation,Married,77142,0,0,12/08/2017,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,3,11,0,New York,0,12/10/2017,New York City,Male
2410,1969,Graduation,Single,81657,0,0,12/08/2017,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0,New York,9.3312,12/10/2017,New York City,Male
193,1996,Basic,Married,14421,0,0,12/08/2017,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,3,11,0,New York,8.2992,12/10/2017,New York City,Female
3363,1974,2n Cycle,Married,20130,0,0,03/10/2014,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Michigan,10.7424,3/14/2014,Royal Oak,Female
8278,1990,PhD,Married,74214,0,0,4/21/2014,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,3,11,0,California,5.5755,4/25/2014,Los Angeles,Male
10660,1957,Master,Married,66726,1,1,10/22/2015,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0,Illinois,-7.764,10/26/2015,Bloomington,Male
8686,1979,Basic,,23724,1,0,8/22/2015,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0,New York,16.2864,8/25/2015,New York City,Female
1604,1960,Master,Married,47353,0,1,8/29/2016,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,3,11,0,New Hampshire,8.0997,09/03/2016,Concord,Female
5907,1952,Master,Married,33444,1,1,12/27/2014,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,California,5.4332,12/30/2014,Los Angeles,Female
10669,1981,Graduation,Married,54386,0,1,12/01/2016,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,3,11,0,Maryland,51.75,12/05/2016,Rockville,Male
2918,1981,Graduation,Divorced,28510,1,1,12/01/2016,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,3,11,0,Maryland,44.9925,12/05/2016,Rockville,Male
5735,1991,Master,Single,90638,0,0,4/24/2016,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,0,Texas,64.674,4/27/2016,Houston,Male
359,1950,Graduation,,48070,0,1,6/21/2014,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,3,11,0,New Jersey,357.1911,6/25/2014,Lakewood,Male
8387,1957,Graduation,Married,43140,0,1,6/21/2014,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,3,11,0,New Jersey,1.0904,6/25/2014,Lakewood,Male
1829,1961,PhD,Divorced,54959,0,1,1/14/2017,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,3,11,1,North Carolina,7.3386,1/15/2017,Jacksonville,Male
3839,1958,Basic,Single,15056,1,1,1/14/2017,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,3,11,0,North Carolina,0.693,1/15/2017,Jacksonville,Male
9392,1971,Graduation,Single,26954,1,0,11/24/2014,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Washington,4.2336,11/30/2014,Seattle,Female
2292,1985,Graduation,Single,22327,1,0,11/24/2014,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,Washington,9.7176,11/30/2014,Seattle,Female
10466,1965,Graduation,Married,44393,1,1,11/24/2014,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,3,11,0,Washington,12.4416,11/30/2014,Seattle,Female
9855,1952,PhD,Single,62000,0,1,11/24/2014,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,3,11,0,Washington,53.3466,11/30/2014,Seattle,Female
4088,1962,PhD,,31497,0,1,2/26/2017,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0,California,22.1184,2/28/2017,Los Angeles,Male
5231,1974,2n Cycle,Married,45894,0,2,2/26/2017,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,3,11,0,California,66.7152,2/28/2017,Los Angeles,Female
590,1970,Master,Divorced,78579,0,0,2/26/2017,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,California,89.2224,2/28/2017,Los Angeles,Female
8732,1969,Master,Widow,67369,0,1,2/26/2017,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,3,11,1,California,109.7208,2/28/2017,Los Angeles,Male
2315,1960,Graduation,Divorced,58401,0,1,2/26/2017,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,3,11,0,California,11.3288,2/28/2017,Los Angeles,Female
3515,1952,Graduation,Single,62307,0,1,9/15/2015,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,3,11,0,Florida,5.4432,9/15/2015,Coral Springs,Male
2245,1969,Master,Married,43641,1,1,9/15/2015,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,3,11,0,Florida,2.5532,9/15/2015,Coral Springs,Female
6283,1968,Master,Divorced,63841,0,1,9/15/2015,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,Florida,2.1588,9/15/2015,Coral Springs,Male
2246,1965,2n Cycle,Married,46891,0,1,9/15/2015,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,Florida,-2.0988,9/15/2015,Coral Springs,Male
6606,1969,Master,Married,70091,1,0,04/08/2016,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,3,11,0,Texas,64.7892,04/12/2016,Houston,Male
5545,1972,PhD,Married,78075,0,0,04/08/2016,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,3,11,0,Texas,-4.1136,04/12/2016,Houston,Male
7342,1961,2n Cycle,Widow,59184,0,1,04/08/2016,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,3,11,0,Texas,-1850.9464,04/12/2016,Houston,Female
837,1977,Graduation,Married,54809,1,1,7/18/2016,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,0,Colorado,40.8006,7/24/2016,Denver,Male
9500,1959,Graduation,Married,58113,0,1,7/18/2016,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,3,11,0,Colorado,-1.4352,7/24/2016,Denver,Male
3602,1958,Master,Married,51412,0,1,7/18/2016,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0,Colorado,10.6794,7/24/2016,Denver,Male
234,1979,Graduation,Divorced,15287,1,0,7/18/2016,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,Colorado,0,7/24/2016,Denver,Female
2995,1957,Master,,66636,0,0,7/18/2016,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,Colorado,-33.804,7/24/2016,Denver,Male
1118,1956,Master,Married,50965,0,1,08/01/2017,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,3,11,0,North Carolina,16.9975,08/04/2017,Charlotte,Male
7789,1965,PhD,Married,84618,0,0,7/14/2016,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,3,11,0,New York,3.363,7/18/2016,New York City,Male
3068,1990,Graduation,Married,18351,0,0,7/14/2016,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,3,11,0,New York,3.2004,7/18/2016,New York City,Male
8955,1957,PhD,,40451,0,2,7/14/2016,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,3,11,0,New York,6.8943,7/18/2016,New York City,Male
945,1965,Graduation,,36317,0,1,7/14/2016,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,3,11,0,New York,10.465,7/18/2016,New York City,Female
5644,1957,Graduation,,42213,0,1,7/14/2016,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,3,11,0,New York,2.8836,7/18/2016,New York City,Male
7192,1955,Graduation,,65748,0,1,7/14/2016,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,3,11,0,New York,21.7176,7/18/2016,New York City,Female
2324,1972,Graduation,,77044,0,1,09/09/2017,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,3,11,0,Pennsylvania,-48.4704,9/13/2017,Philadelphia,Female
697,1969,Graduation,,74918,0,0,09/09/2017,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,3,11,0,Pennsylvania,-2.3276,9/13/2017,Philadelphia,Male
3439,1972,Graduation,Married,56721,1,1,09/09/2017,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,Pennsylvania,-3.6024,9/13/2017,Philadelphia,Male
1506,1975,Graduation,Single,42160,1,1,09/09/2017,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,3,11,1,Pennsylvania,1.5768,9/13/2017,Philadelphia,Male
232,1965,Graduation,Single,61559,0,1,09/09/2017,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0,Pennsylvania,28.764,9/13/2017,Philadelphia,Male
8876,1963,PhD,,33629,1,1,09/09/2017,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,3,11,0,Pennsylvania,1.7024,9/13/2017,Philadelphia,Female
4500,1991,PhD,,68682,0,0,09/09/2017,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,Pennsylvania,64.674,9/13/2017,Philadelphia,Male
9739,1963,Graduation,Single,34377,0,1,09/09/2017,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0,Pennsylvania,-386.3916,9/13/2017,Philadelphia,Female
10395,1986,Basic,Single,8940,1,0,07/12/2014,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0,California,44.955,7/16/2014,Los Angeles,Male
1176,1973,Graduation,Married,26228,1,0,07/12/2014,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0,California,28.7928,7/16/2014,Los Angeles,Female
1627,1957,2n Cycle,Divorced,77297,0,0,12/04/2016,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0,New York,20.4822,12/05/2016,New York City,Female
938,1981,Graduation,Married,40211,1,1,12/04/2016,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,3,11,0,New York,34.386,12/05/2016,New York City,Male
2740,1958,PhD,Widow,33438,1,1,12/04/2016,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,3,11,0,New York,0.6048,12/05/2016,New York City,Female
257,1959,PhD,Married,75032,0,1,12/04/2016,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0,New York,19.8744,12/05/2016,New York City,Male
4058,1955,PhD,Single,61284,0,0,12/04/2016,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,3,11,0,New York,3.6588,12/05/2016,New York City,Female
7736,1986,Graduation,Married,22518,1,0,12/04/2016,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1,New York,11.6316,12/05/2016,New York City,Male
8210,1975,Master,Married,54730,0,1,11/06/2017,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0,California,7.4872,11/11/2017,Los Angeles,Female
833,1955,Master,Married,38452,1,1,11/06/2017,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,California,2.9682,11/11/2017,Los Angeles,Female
6230,1971,Graduation,Divorced,44421,1,1,11/06/2017,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,3,11,0,California,1.7608,11/11/2017,Los Angeles,Male
7325,1986,PhD,,38197,1,0,10/31/2015,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0,New York,0.7228,11/02/2015,Buffalo,Female
1307,1978,Graduation,Divorced,41986,0,1,10/31/2015,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,3,11,0,New York,35.982,11/02/2015,Buffalo,Female
1502,1983,Graduation,,28427,1,0,5/30/2016,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0,Ohio,69.999,06/01/2016,Cincinnati,Male
6211,1976,PhD,,37395,1,0,10/28/2016,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Florida,13.7862,10/28/2016,Boynton Beach,Male
843,1971,Graduation,Married,64722,1,0,10/28/2016,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,3,11,0,Florida,-29.94,10/28/2016,Boynton Beach,Female
4174,1956,Master,,55249,0,1,10/28/2016,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,3,11,0,Florida,0,10/28/2016,Boynton Beach,Male
9757,1972,Graduation,,84906,0,0,10/28/2016,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,Florida,41.262,10/28/2016,Boynton Beach,Female
6918,1989,Graduation,Married,28691,1,0,08/11/2014,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Washington,5.434,8/15/2014,Seattle,Male
286,1952,Graduation,Single,44213,1,1,08/11/2014,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,3,11,0,Washington,10.6522,8/15/2014,Seattle,Male
11086,1984,Basic,Single,25707,1,0,08/11/2014,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Washington,10.7912,8/15/2014,Seattle,Male
1921,1967,PhD,Married,59062,2,1,8/29/2016,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,11,0,New York,5.5,09/04/2016,New York City,Male
4138,1962,Graduation,Single,76624,0,1,2/15/2016,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0,New York,124.485,2/22/2016,New York City,Male
7718,1947,Master,,66000,0,0,2/15/2016,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,3,11,0,New York,3.5752,2/22/2016,New York City,Female
1291,1978,PhD,,27683,1,0,5/14/2017,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0,Mississippi,23.8581,5/21/2017,Gulfport,Female
6862,1971,Graduation,Divorced,1730,0,0,12/12/2014,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,3,11,0,California,95.586,12/14/2014,Fresno,Male
4136,1992,Basic,Single,7500,1,0,12/12/2014,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0,California,135.4068,12/14/2014,Fresno,Male
803,1968,Graduation,,40521,1,1,12/12/2014,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0,California,11.9988,12/14/2014,Fresno,Male
4298,1973,PhD,,20427,1,0,12/18/2017,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,New York,17.469,12/24/2017,New York City,Male
10833,1975,Graduation,Married,65106,0,1,12/18/2017,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0,New York,139.5702,12/24/2017,New York City,Female
9606,1965,PhD,Married,69969,0,0,12/18/2017,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,New York,511.368,12/24/2017,New York City,Female
8534,1952,Graduation,Married,67433,0,2,12/18/2017,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0,New York,1.376,12/24/2017,New York City,Female
5153,1967,PhD,Married,77766,0,1,07/04/2015,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,Wisconsin,285.9896,07/09/2015,Milwaukee,Female
961,1972,Graduation,Married,74716,0,1,03/10/2017,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0,Pennsylvania,0.5904,3/14/2017,Chester,Male
